,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
27,0,2,0,0,0,0,0,0,23,0,0,0,0,15,0,0,3,0,0,4,0
28,0,0,20,0,0,0,0,0,0,0,0,0,8,0,0,0,0,10,0,0,22
29,9,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0
30,0,0,1,0,0,0,19,0,0,0,0,0,0,0,0,23,0,0,0,0,0
31,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0,0,11,0,0,0,0,0,0,3,0,0,0,0,0,0,16,0,0,0,0
33,0,13,0,0,0,0,0,17,0,0,0,0,0,7,0,0,0,0,0,0,0
34,0,12,0,0,0,0,0,0,0,0,15,21,0,0,0,0,0,14,0,0,18
35,10,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,13,0,0,0,20
36,0,11,0,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0,0,0
37,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
38,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
39,18,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,12,0,0,0,0
40,15,0,0,0,0,22,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0
41,0,16,0,0,0,0,9,0,0,0,0,0,0,5,0,0,0,0,23,21,0
42,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,11,16,0
43,5,0,0,0,0,0,6,0,0,0,0,0,0,22,0,0,0,0,0,0,0
44,0,0,19,0,0,0,0,0,0,0,20,12,0,0,0,0,0,0,0,0,0
45,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
46,0,18,0,0,0,0,3,0,0,0,0,0,0,0,0,0,13,0,0,0,0
47,0,21,0,0,0,0,0,0,14,0,0,0,0,15,0,0,0,0,0,0,0
48,8,0,0,0,0,0,0,0,0,10,0,0,17,0,0,0,0,0,23,0,1
49,0,0,10,0,0,0,0,0,0,0,0,12,0,0,0,0,15,0,0,0,14
50,0,0,22,0,23,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
51,0,0,13,0,0,0,0,0,21,0,0,0,6,0,0,0,0,0,0,0,0
52,0,11,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,0,19,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0
54,0,2,0,7,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0
55,16,0,0,0,0,0,0,0,17,0,0,0,1,0,0,0,0,0,4,18,0
56,14,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,15,0,19,0
57,1,0,0,0,0,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
58,0,6,0,20,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
59,0,0,22,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
60,0,23,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,17,0,0
61,0,2,0,0,0,0,16,0,0,0,0,0,0,0,0,13,0,0,0,0,0
62,0,18,0,0,0,0,3,0,0,0,0,21,0,0,0,0,0,0,4,0,8
63,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,21,15,0
64,19,0,0,0,0,0,0,0,0,10,0,0,20,0,0,0,0,0,0,0,0
65,0,0,17,0,0,0,0,11,0,0,0,0,0,0,0,16,0,0,0,0,0
66,7,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,0,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
68,0,23,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0
69,5,0,0,0,0,0,0,0,12,0,0,14,0,0,0,0,0,0,9,1,0
70,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23,0,5,0
71,22,0,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0
72,0,13,0,0,0,0,0,0,7,0,0,16,0,0,0,0,0,0,0,0,0
73,0,9,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
74,20,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0
75,0,0,17,0,0,6,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
76,0,0,4,0,0,0,0,0,0,0,2,0,0,21,0,0,0,19,0,0,8
77,0,19,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,14,0,23
78,0,7,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
79,0,18,0,0,0,0,0,17,0,0,0,1,0,0,0,0,0,0,0,0,0
80,0,0,4,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,15,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,22,0,0
82,0,16,0,0,0,0,0,6,0,0,0,12,0,0,0,0,0,0,0,0,0
83,0,0,21,0,0,0,0,2,0,0,0,0,0,0,11,0,8,0,0,0,5
84,0,0,23,0,0,0,0,0,0,0,0,0,0,13,0,0,0,2,0,0,20
85,0,0,4,0,0,0,12,0,0,0,0,15,0,0,0,0,0,0,0,0,0
86,0,0,18,0,0,7,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
87,0,0,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
88,0,10,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0
89,0,17,0,0,0,0,0,0,5,0,0,0,0,11,0,0,0,0,0,0,0
90,21,0,0,0,0,0,0,0,0,0,6,0,16,0,0,0,0,0,9,19,0
91,0,0,2,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,22,7,0
92,0,0,6,11,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
93,4,0,0,0,0,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
94,0,0,8,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0
95,23,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0
96,21,0,0,0,0,0,0,0,0,10,0,0,15,0,0,0,0,0,0,0,0
97,0,0,19,0,0,0,0,0,13,0,0,0,0,0,9,0,12,0,0,0,16
98,20,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,14,0,0,0,5
99,0,0,22,10,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
100,11,0,0,0,0,0,6,0,0,0,0,0,0,8,0,0,0,0,0,0,0
101,0,0,17,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
102,12,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
103,0,3,0,0,0,0,0,0,0,23,0,0,18,0,0,0,0,0,0,0,0
104,0,0,9,0,0,0,0,0,0,0,15,0,0,0,0,16,0,21,0,1,0
105,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,20,0,0,9
106,18,0,0,0,2,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
107,0,0,14,8,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
108,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
109,3,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,7,0,0
110,0,0,23,11,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0
111,19,0,0,0,0,0,0,0,0,4,0,0,10,0,0,0,12,0,0,0,13
112,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,17,16,0
113,10,0,0,0,0,0,0,0,5,0,0,0,0,11,0,0,0,0,0,0,0
114,0,12,0,0,0,0,4,0,0,0,0,0,0,0,19,0,0,0,0,0,0
115,18,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
116,0,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0
117,0,21,0,0,0,8,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
118,14,0,0,0,0,0,6,0,0,0,0,0,0,22,0,0,7,0,0,0,20
119,9,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,18,0,14
120,0,20,0,0,0,0,0,0,0,21,0,19,0,0,0,0,0,0,0,0,0
121,8,0,0,0,0,0,0,2,0,0,0,0,0,13,0,0,0,0,0,0,0
122,0,23,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,0,0,17,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0
124,0,3,0,0,0,0,0,0,22,0,0,5,0,0,0,0,0,0,0,0,0
125,10,0,0,0,16,0,0,0,0,0,0,0,0,1,0,0,0,12,0,15,0
126,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,13,0
127,0,0,22,16,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
128,3,0,0,21,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
129,0,20,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,0,0,10,0,0,0,0,0,0,0,7,0,0,0,0,0,0,23,0,0,0
131,0,0,6,0,0,0,19,0,0,0,0,2,0,0,0,0,0,0,0,0,0
132,12,0,0,0,0,0,0,0,14,0,0,0,0,0,0,17,11,0,0,0,15
133,0,0,21,0,0,0,0,0,0,0,0,0,0,0,6,0,18,0,0,0,2
134,0,5,0,0,0,15,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
135,0,0,8,7,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0
136,0,1,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
137,11,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
138,12,0,0,0,23,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0
139,0,0,9,4,0,0,0,0,0,0,0,0,0,13,0,0,19,0,0,0,22
140,20,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,7,0,0,0,21
141,8,0,0,11,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0
142,0,0,12,0,0,10,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
143,0,5,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
144,0,6,0,0,0,0,0,13,0,0,0,0,0,0,0,0,4,0,0,0,0
145,0,0,2,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
146,0,22,0,0,0,0,0,0,0,0,16,0,0,0,17,0,0,1,0,0,14
147,0,0,19,0,0,0,0,0,0,0,0,0,0,0,7,0,22,0,0,4,0
148,20,0,0,0,0,0,0,0,0,2,0,0,0,0,11,0,0,0,0,0,0
149,0,18,0,0,0,0,0,0,5,0,0,0,21,0,0,0,0,0,0,0,0
150,0,0,12,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0
151,0,0,10,0,0,0,16,0,0,0,0,0,0,0,0,0,17,0,0,0,0
152,1,0,0,0,0,0,0,0,0,3,0,0,0,0,15,0,0,0,0,0,0
153,0,0,8,0,0,0,0,14,0,0,0,0,0,0,6,0,13,0,0,0,9
154,12,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,9,0,4,0
155,0,6,0,0,0,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0
156,0,0,3,0,0,0,0,0,18,0,0,21,0,0,0,0,0,0,0,0,0
157,0,0,11,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
158,0,0,19,0,0,0,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0
159,15,0,0,2,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
160,0,14,0,0,0,0,0,22,0,0,0,16,0,0,0,0,0,17,0,23,0
161,0,0,16,0,0,0,0,0,0,0,0,1,0,0,0,0,20,0,0,9,0
162,0,4,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
163,15,0,0,0,0,0,0,17,0,0,0,19,0,0,0,0,0,0,0,0,0
164,0,0,5,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
165,11,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,8,0,0,0,0
166,0,21,0,0,10,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
167,22,0,0,0,0,0,0,0,0,0,23,0,0,0,0,3,13,0,0,14,0
168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,9,0,0,7,0
169,11,0,0,0,0,0,0,0,14,0,0,0,5,0,0,0,0,0,0,0,0
170,0,16,0,0,0,0,20,0,0,0,0,0,0,13,0,0,0,0,0,0,0
171,12,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,0,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,23,0,0
173,0,0,19,0,0,0,0,0,0,21,0,0,0,3,0,0,0,0,0,0,0
174,18,0,0,0,0,0,0,10,0,0,0,0,0,0,0,2,0,22,0,6,0
175,5,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,23,19,0
176,0,0,20,0,0,0,0,12,0,0,0,16,0,0,0,0,0,0,0,0,0
177,0,1,0,0,0,0,0,0,0,0,9,0,0,17,0,0,0,0,0,0,0
178,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
179,2,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0
180,0,8,0,0,0,21,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0
181,0,0,10,0,0,13,0,0,0,0,0,11,0,0,0,0,3,0,0,0,7
182,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,17,0,0,13
183,0,22,0,0,8,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0
184,23,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0
185,1,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,16,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,9,0,0
187,0,0,12,0,0,0,0,18,0,0,0,0,0,19,0,0,0,0,0,0,0
188,0,0,11,0,0,0,0,0,0,0,10,0,14,0,0,0,0,7,0,0,5
189,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,8,0,0,22
190,0,19,0,0,3,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0
191,14,0,0,0,0,0,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0
192,13,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
193,16,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0
194,0,11,0,0,0,0,0,0,0,20,0,0,0,0,0,5,0,0,0,0,0
195,9,0,0,0,0,0,0,7,0,0,0,0,12,0,0,0,0,0,21,4,0
196,0,0,11,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,20,4,0
197,0,0,23,0,0,0,16,0,0,0,0,0,15,0,0,0,0,0,0,0,0
198,0,0,2,0,19,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0
199,0,0,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,0,0,21,0,0,0,0,0,0,0,18,0,0,0,0,0,0,10,0,0,0
201,0,0,13,0,0,0,22,0,0,0,0,12,0,0,0,0,0,0,0,0,0
202,6,0,0,0,0,0,0,0,7,0,0,0,17,0,0,0,3,0,0,0,1
203,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,20,0,0,6
204,0,0,22,0,9,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0
205,0,0,16,0,0,0,0,0,0,23,0,0,3,0,0,0,0,0,0,0,0
206,0,0,11,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
207,0,13,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,18,0,0,0
208,0,0,15,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0
209,19,0,0,2,0,0,0,0,0,0,0,0,0,0,0,14,0,0,17,0,12
210,0,0,5,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,15,0,17
211,0,0,18,4,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0
212,12,0,0,0,0,13,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0
213,0,6,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,0,0,16,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0
215,0,0,22,0,0,0,0,0,2,0,0,0,0,8,0,0,0,0,0,0,0
216,0,0,19,0,0,0,0,0,0,9,0,1,0,0,0,0,0,10,0,11,0
217,0,22,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,16
218,0,14,0,17,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
219,0,11,0,0,0,0,0,15,0,0,0,18,0,0,0,0,0,0,0,0,0
220,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
221,0,0,12,0,0,0,0,0,13,0,0,0,0,0,0,0,19,0,0,0,0
222,5,0,0,0,0,20,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
223,0,0,23,0,0,21,0,0,0,0,0,0,0,10,0,0,0,1,0,9,0
224,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,17,0,10
225,11,0,0,0,0,4,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
226,0,15,0,0,0,0,0,21,0,0,0,22,0,0,0,0,0,0,0,0,0
227,0,16,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
228,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0
229,0,19,0,0,0,0,3,0,0,0,0,0,0,20,0,0,0,0,0,0,0
230,23,0,0,0,0,0,0,0,13,0,0,2,0,0,0,0,0,0,8,0,18
231,8,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,21,0,12,0
232,2,0,0,0,0,0,0,0,0,19,0,0,13,0,0,0,0,0,0,0,0
233,7,0,0,0,0,0,0,0,15,0,0,0,0,1,0,0,0,0,0,0,0
234,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
235,0,20,0,0,0,0,0,0,0,16,0,0,0,0,0,0,17,0,0,0,0
236,0,5,0,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0
237,22,0,0,0,0,0,0,14,0,0,0,0,10,0,0,0,0,18,0,9,0
238,0,21,0,0,0,0,0,0,0,0,0,13,0,0,0,0,4,0,0,0,11
239,0,23,0,0,0,0,0,0,0,3,0,0,0,0,17,0,0,0,0,0,0
240,0,9,0,0,18,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
241,22,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,0,0,14,0,0,0,0,0,0,5,0,0,0,0,0,0,0,19,0,0,0
243,20,0,0,0,0,0,7,0,0,0,0,0,0,0,0,10,0,0,0,0,0
244,0,0,12,0,2,0,0,0,0,0,0,0,0,0,0,8,0,1,0,6,0
245,0,4,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,6,0,0,9
246,3,0,0,0,0,11,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
247,0,0,19,0,0,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0
248,0,8,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,0,23,0,12,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0
250,0,0,15,0,0,0,13,0,0,0,0,14,0,0,0,0,0,0,0,0,0
251,0,0,5,0,0,0,22,0,0,0,0,0,1,0,0,0,0,0,18,0,16
252,22,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,13,0,0,0,19
253,20,0,0,0,0,0,0,0,0,0,9,0,0,0,6,0,0,0,0,0,0
254,0,0,23,0,0,0,0,0,1,0,0,0,15,0,0,0,0,0,0,0,0
255,0,7,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
256,18,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0
257,14,0,0,0,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0
258,0,10,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,2,0,12
259,0,0,13,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,5,14,0
260,0,4,0,0,0,11,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0
261,0,0,17,0,0,0,0,0,0,12,0,0,0,0,0,1,0,0,0,0,0
262,21,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
264,0,9,0,0,7,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0
265,0,0,20,0,0,0,0,0,0,0,6,0,23,0,0,0,0,8,0,19,0
266,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,15,1,0
267,3,0,0,0,6,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
268,0,0,20,0,0,0,19,0,0,0,0,0,0,0,0,18,0,0,0,0,0
269,22,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,21,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,12,0,0,0,0
271,0,23,0,13,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
272,0,0,7,14,0,0,0,0,0,0,0,0,0,0,0,17,0,0,5,0,10
273,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,20,0
274,0,22,0,0,0,0,0,17,0,0,0,0,0,0,0,19,0,0,0,0,0
275,0,18,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0
276,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
277,0,14,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
278,0,0,5,0,21,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
279,10,0,0,0,0,0,0,0,0,0,8,0,0,0,23,0,0,0,7,0,9
280,0,0,10,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,6,0,12
281,0,1,0,0,13,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
282,0,17,0,0,0,21,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
283,18,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,0,0,15,0,0,0,0,0,0,0,14,0,0,0,0,0,0,19,0,0,0
285,0,0,20,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
286,0,9,0,0,0,0,8,0,0,0,0,23,0,0,0,0,0,0,2,11,0
287,0,0,12,0,0,0,0,0,0,0,0,0,0,3,0,0,15,0,0,0,22
288,0,0,18,0,0,8,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0
289,0,0,11,0,0,0,0,0,0,14,0,0,0,6,0,0,0,0,0,0,0
290,20,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
292,0,13,0,0,10,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
293,0,0,17,0,0,0,0,0,0,0,7,16,0,0,0,0,0,9,0,0,19
294,0,21,0,0,0,0,0,0,0,0,0,0,0,0,8,0,19,0,0,0,5
295,13,0,0,0,0,0,0,0,0,0,9,0,0,0,11,0,0,0,0,0,0
296,0,0,2,0,0,0,0,0,15,0,0,0,14,0,0,0,0,0,0,0,0
297,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,0,0,18,0,0,0,0,0,0,0,3,0,0,0,0,0,20,0,0,0,0
299,0,0,17,0,0,0,0,0,0,0,7,23,0,0,0,0,0,0,0,0,0
300,16,0,0,0,0,0,0,0,10,0,0,0,0,0,0,12,22,0,0,0,4
301,0,0,11,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,17,7,0
302,0,0,5,0,0,0,14,0,0,0,0,0,0,3,0,0,0,0,0,0,0
303,0,12,0,0,0,0,0,0,0,0,4,0,0,16,0,0,0,0,0,0,0
304,0,0,18,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,0,10,0,0,0,0,0,0,0,0,8,0,0,0,0,0,9,0,0,0,0
306,0,1,0,21,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
307,0,2,0,0,0,0,0,0,22,0,0,0,20,0,0,0,0,13,0,0,19
308,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,14,6,0,0,0,19
309,0,22,0,0,0,0,0,0,8,0,0,0,13,0,0,0,0,0,0,0,0
310,0,0,1,0,0,0,0,0,0,0,15,0,0,0,0,2,0,0,0,0,0
311,9,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,20,0,0,0,0
313,16,0,0,0,3,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0
314,7,0,0,0,11,0,0,0,0,0,0,0,18,0,0,0,0,23,0,0,12
315,0,0,21,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,9
