,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
57,0,2,0,0,0,0,0,5,0,0,0,0,0,23,0,0,0,0,0,0,0
58,0,10,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
59,0,7,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,0,9,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
61,0,13,0,0,0,0,0,0,1,0,0,0,20,0,0,0,0,0,0,0,0
62,17,0,0,0,0,0,0,0,0,0,8,0,0,18,0,0,0,0,22,0,14
63,0,0,23,0,0,0,0,0,0,0,0,5,0,0,0,0,13,0,0,0,4
64,0,0,9,0,0,0,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0
65,10,0,0,0,0,0,0,0,0,14,0,0,22,0,0,0,0,0,0,0,0
66,11,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
67,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,16,0,0
68,0,0,15,19,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0
69,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,12,21,0,0,0,17
70,0,0,12,0,0,0,0,0,0,0,0,18,0,0,0,0,16,0,0,19,0
71,0,0,5,0,0,0,0,13,0,0,0,0,7,0,0,0,0,0,0,0,0
72,0,0,15,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
73,22,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0
74,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,4,0,0,0,0
75,0,0,21,0,0,0,0,0,8,0,0,0,0,0,0,17,0,0,0,0,0
76,0,9,0,0,0,0,0,0,0,0,20,0,10,0,0,0,0,0,14,6,0
77,0,0,13,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,1
78,0,0,21,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,0
79,5,0,0,0,0,0,14,0,0,0,0,0,16,0,0,0,0,0,0,0,0
80,0,0,19,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
81,20,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,22,0,0
82,0,0,17,0,0,0,10,0,0,0,0,15,0,0,0,0,0,0,0,0,0
83,0,0,11,0,0,0,0,0,0,12,0,0,6,0,0,0,9,0,0,0,23
84,0,21,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,3,0,17,0
85,12,0,0,0,0,0,0,0,0,0,13,0,0,0,6,0,0,0,0,0,0
86,0,18,0,0,0,0,0,0,0,0,2,0,0,14,0,0,0,0,0,0,0
87,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,0,0,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0
89,0,0,4,15,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
90,0,0,11,0,0,8,0,0,0,0,0,0,0,0,0,5,0,19,0,22,0
91,0,0,3,0,0,0,0,0,0,0,0,14,0,0,0,0,0,1,0,0,21
92,0,4,0,0,0,0,7,0,0,0,0,17,0,0,0,0,0,0,0,0,0
93,13,0,0,0,0,0,0,0,0,0,15,0,0,0,6,0,0,0,0,0,0
94,0,0,16,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
95,0,18,0,0,0,8,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0
96,0,0,11,0,0,0,0,12,0,0,0,0,0,0,0,22,0,0,0,0,0
97,0,0,5,0,0,0,0,9,0,0,0,0,0,0,23,0,0,0,10,0,19
98,0,0,23,0,0,0,0,0,0,0,0,0,15,0,0,0,0,3,0,13,0
99,14,0,0,7,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0
100,2,0,0,0,17,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
101,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,18,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,9,0,0,0
103,0,21,0,0,0,0,0,0,0,0,11,0,19,0,0,0,0,0,0,0,0
104,0,0,20,0,0,8,0,0,0,0,0,0,10,0,0,0,0,12,0,16,0
105,0,0,19,0,0,0,0,0,0,0,0,0,0,0,7,0,0,23,0,14,0
106,0,9,0,0,0,13,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0
107,0,3,0,0,0,0,0,18,0,0,0,0,0,0,1,0,0,0,0,0,0
108,0,0,17,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
109,0,0,12,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,15,0,0
110,0,0,5,0,0,0,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0
111,0,16,0,0,11,0,0,0,0,0,0,0,0,0,2,0,0,22,0,0,6
112,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,18,0,0,0,6
113,23,0,0,0,0,22,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0
114,19,0,0,0,15,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0
115,0,0,11,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,2,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,1,0,0
117,7,0,0,9,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0
118,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,12,0,0,4,21,0
119,0,0,7,0,0,0,0,0,0,0,0,16,0,0,0,0,10,0,0,18,0
120,5,0,0,0,0,0,6,0,0,0,0,0,0,14,0,0,0,0,0,0,0
121,2,0,0,0,12,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0
122,0,0,13,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0
124,0,22,0,0,0,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0
125,0,0,17,0,0,0,0,0,19,0,0,0,0,0,11,0,0,0,15,0,3
126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,21,0,0,0,12
127,20,0,0,18,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
128,10,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0
129,0,8,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,0,22,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,4,0,0,0
131,0,9,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
132,0,0,15,0,0,0,0,0,0,17,0,0,13,0,0,0,0,14,0,0,23
133,23,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,21,0,0,0,12
134,15,0,0,0,0,0,0,11,0,0,0,0,0,4,0,0,0,0,0,0,0
135,0,0,5,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
136,0,0,8,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,0,0,14,0,0,0,0,0,0,20,0,0,0,0,0,0,2,0,0,0,0
138,0,19,0,0,0,0,0,0,16,0,0,0,13,0,0,0,0,0,0,0,0
139,0,0,3,0,0,0,18,0,0,0,0,0,0,0,9,0,22,0,0,6,0
140,5,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,7,0,0,0,16
141,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,0,0,0,0,0
142,0,0,6,0,0,0,0,0,0,9,0,0,0,0,0,2,0,0,0,0,0
143,0,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,0,19,0,0,0,23,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0
145,0,0,14,0,0,0,12,0,0,0,0,0,18,0,0,0,0,0,0,0,0
146,10,0,0,0,0,0,20,0,0,0,0,0,0,0,4,0,11,0,0,0,8
147,0,0,20,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,14,18,0
148,0,9,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0
149,19,0,0,0,23,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0
150,0,0,12,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
151,0,4,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,16,0,0,0
152,0,0,5,0,0,0,0,0,0,11,0,0,0,0,0,6,0,0,0,0,0
153,22,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,7,0,21,0
154,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,20
155,6,0,0,0,0,0,16,0,0,0,0,0,0,0,14,0,0,0,0,0,0
156,19,0,0,0,0,0,0,0,0,11,0,0,0,22,0,0,0,0,0,0,0
157,0,18,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,0,21,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,17,0,0
159,0,0,10,0,0,0,15,0,0,0,0,12,0,0,0,0,0,0,0,0,0
160,3,0,0,0,0,5,0,0,0,0,0,9,0,0,0,0,23,0,0,0,2
161,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,6
162,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0
163,0,0,23,0,0,0,0,0,0,0,7,20,0,0,0,0,0,0,0,0,0
164,0,9,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
165,4,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,12,0,0,0,0
166,0,8,0,0,0,0,0,0,14,0,0,0,5,0,0,0,0,0,0,0,0
167,0,18,0,0,0,0,16,0,0,0,0,0,11,0,0,0,0,0,2,21,0
168,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,4,0,0,19
169,0,0,20,22,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
170,0,0,9,0,0,0,0,0,0,0,6,0,0,0,0,17,0,0,0,0,0
171,0,0,13,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,0,0,2,15,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0
173,23,0,0,10,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
174,1,0,0,0,0,0,12,0,0,0,0,0,0,0,5,0,0,0,11,0,3
175,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,1,0
176,0,0,19,0,0,18,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
177,10,0,0,0,0,0,0,13,0,0,0,0,0,23,0,0,0,0,0,0,0
178,0,14,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
179,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
180,17,0,0,0,0,0,9,0,0,0,0,0,0,0,0,22,0,0,0,0,0
181,2,0,0,0,0,0,0,0,0,16,0,0,6,0,0,0,12,0,0,21,0
182,0,11,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,3,0,0,18
183,0,0,13,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
184,0,8,0,22,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
185,2,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0
187,0,0,12,0,0,0,0,15,0,0,0,0,0,0,20,0,0,0,0,0,0
188,0,0,4,0,0,0,0,7,0,0,0,0,0,10,0,0,0,0,23,19,0
189,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,10,6,0
190,12,0,0,0,22,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0
191,15,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0
192,0,13,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
193,0,14,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,9,0,0
194,0,5,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0
195,23,0,0,0,0,0,0,2,0,0,0,0,0,0,0,19,17,0,0,0,21
196,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,0,0,0,10
197,0,0,20,0,0,19,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
198,0,0,2,0,0,0,0,11,0,0,0,0,0,0,12,0,0,0,0,0,0
199,0,18,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,0,7,0,0,0,21,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
201,0,0,3,0,13,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
202,17,0,0,0,0,0,0,0,0,0,1,0,22,0,0,0,0,4,0,0,23
203,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,14
204,0,16,0,0,0,0,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0
205,0,0,8,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0
206,11,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0
207,0,0,23,0,0,0,0,0,15,0,0,0,0,0,0,0,21,0,0,0,0
208,0,22,0,18,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0
209,0,20,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,19,0,0,9
210,23,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,2,0,14
211,18,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
212,0,17,0,0,0,8,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
213,20,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,0,13,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
215,0,5,0,0,0,9,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
216,0,19,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,15,0,0,7
217,18,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,20,0,1,0
218,0,0,4,0,0,0,0,0,0,0,15,0,0,0,16,0,0,0,0,0,0
219,0,0,9,0,21,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0
220,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,0,19,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0
222,0,0,12,0,0,0,0,0,8,0,0,0,0,0,0,11,0,0,0,0,0
223,0,23,0,13,0,0,0,0,0,0,0,0,7,0,0,0,0,17,0,0,6
224,0,0,6,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,15,3,0
225,18,0,0,0,0,0,0,22,0,0,0,0,0,0,13,0,0,0,0,0,0
226,0,0,21,0,0,0,0,0,0,0,8,0,17,0,0,0,0,0,0,0,0
227,0,0,14,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,0,0,2,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,23,0,0
229,0,7,0,0,19,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0
230,0,0,1,0,5,0,0,0,0,0,0,0,0,10,0,0,9,0,0,20,0
231,0,0,9,0,0,0,0,0,0,0,0,0,0,8,0,0,0,16,0,0,14
232,0,0,5,0,0,0,10,0,0,0,0,0,13,0,0,0,0,0,0,0,0
233,0,1,0,0,0,0,0,0,0,17,0,0,0,0,2,0,0,0,0,0,0
234,4,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0
235,0,12,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
236,0,11,0,0,0,0,0,0,0,0,21,0,0,7,0,0,0,0,0,0,0
237,18,0,0,0,0,0,15,0,0,0,0,0,22,0,0,0,0,23,0,19,0
238,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,11,6,0
239,0,0,16,0,0,0,8,0,0,0,0,0,0,23,0,0,0,0,0,0,0
240,0,0,9,0,10,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
241,0,0,14,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,0,0,21,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
243,20,0,0,0,0,0,0,0,17,0,0,0,4,0,0,0,0,0,0,0,0
244,0,0,1,0,0,18,0,0,0,0,0,0,0,12,0,0,0,0,5,0,2
245,0,5,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,18,19,0
246,0,0,22,0,0,0,0,0,0,3,0,0,0,0,20,0,0,0,0,0,0
247,12,0,0,0,0,0,23,0,0,0,0,0,0,0,6,0,0,0,0,0,0
248,0,0,15,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
249,0,0,11,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
250,13,0,0,0,0,0,0,0,1,0,0,0,16,0,0,0,0,0,0,0,0
251,0,0,14,0,0,0,0,0,17,0,0,0,7,0,0,0,0,0,2,0,4
252,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,15,0,16,0,10,0
253,0,7,0,0,0,0,19,0,0,0,0,22,0,0,0,0,0,0,0,0,0
254,0,0,1,0,0,0,0,0,0,0,14,4,0,0,0,0,0,0,0,0,0
255,0,21,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,9,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,5,0,0
257,20,0,0,0,23,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
258,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,17,0,13,0,0,2
259,0,0,7,0,0,0,0,0,0,0,0,0,0,0,9,0,0,22,0,0,11
260,6,0,0,19,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
261,0,0,14,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0
262,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,0,0,12,0,0,0,0,0,0,0,15,0,0,0,0,0,0,21,0,0,0
264,0,16,0,0,0,0,0,0,0,0,8,0,0,0,18,0,0,0,0,0,0
265,0,23,0,0,0,0,0,0,0,0,20,13,0,0,0,0,17,0,0,0,4
266,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,17,0
267,0,0,20,0,21,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
268,0,0,19,0,0,0,0,0,0,15,0,0,4,0,0,0,0,0,0,0,0
269,0,0,16,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
270,0,11,0,13,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0
271,0,0,14,0,0,0,0,0,23,0,0,0,5,0,0,0,0,0,0,0,0
272,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,8,0,0,12,0,10
273,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,6,0,0,18
274,0,19,0,0,0,0,0,0,7,0,0,0,0,0,0,17,0,0,0,0,0
275,0,0,3,9,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0
276,0,13,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
277,8,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,20,0,0
278,21,0,0,0,0,0,0,0,0,12,0,0,0,0,0,10,0,0,0,0,0
279,0,15,0,0,0,0,0,0,11,0,0,0,0,0,4,0,0,0,2,0,23
280,19,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,21,0
281,0,0,11,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
282,0,0,22,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
283,0,23,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,0,13,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0
285,0,14,0,0,0,0,2,0,0,0,0,0,20,0,0,0,0,0,0,0,0
286,0,16,0,0,0,0,0,0,0,0,15,0,0,0,5,0,9,0,0,0,18
287,0,6,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,12,0,9,0
288,5,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0
289,0,14,0,0,0,0,0,0,0,0,4,0,0,0,0,23,0,0,0,0,0
290,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
291,0,0,22,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
292,0,10,0,0,0,0,15,0,0,0,0,0,0,0,21,0,0,0,0,0,0
293,20,0,0,0,19,0,0,0,0,0,0,13,0,0,0,0,0,0,7,0,18
294,0,9,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,6,0,8
295,16,0,0,0,0,21,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
296,0,0,15,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0
297,20,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,0,0,23,11,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
299,0,12,0,0,0,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0
300,0,0,5,0,0,0,0,0,0,14,0,22,0,0,0,0,0,0,2,0,10
301,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,19,0,6
302,0,21,0,0,0,0,0,0,0,17,0,0,12,0,0,0,0,0,0,0,0
303,0,8,0,20,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0
304,3,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
305,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
306,23,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0
307,0,15,0,0,0,18,0,0,0,0,0,0,0,0,14,0,5,0,0,10,0
308,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,23,8,0
309,3,0,0,0,0,0,0,19,0,0,0,0,0,14,0,0,0,0,0,0,0
310,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,21,0,0,0,0,0
311,0,13,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
312,0,0,11,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
313,12,0,0,0,0,0,0,0,0,0,20,0,17,0,0,0,0,0,0,0,0
314,4,0,0,0,0,0,0,0,0,18,0,9,0,0,0,0,0,0,22,0,7
315,0,3,0,0,0,0,0,0,0,0,0,0,9,0,0,0,11,0,0,5,0
