,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
93,33,0,0,0,0,0,23,0,0,0,0,10,0,0,0,0
94,0,30,0,0,0,0,0,0,0,0,9,0,0,0,0,8
95,21,0,0,0,17,0,0,0,0,0,0,0,0,26,0,0
96,2,0,0,0,18,0,0,0,0,0,0,0,0,20,0,0
97,32,0,0,12,0,0,0,0,0,0,0,6,0,0,0,0
98,29,0,0,0,0,0,0,0,0,27,0,0,0,7,0,0
99,0,6,0,0,0,0,0,17,0,0,0,11,0,0,0,0
100,0,0,33,0,0,0,0,0,0,0,32,0,0,0,0,10
101,0,14,0,0,9,0,0,0,0,0,0,0,0,0,0,1
102,0,0,18,31,0,0,0,0,0,0,0,0,0,0,0,30
103,0,5,0,0,0,0,0,12,0,0,0,0,0,0,2,0
104,0,0,22,0,0,0,0,0,0,0,25,21,0,0,0,0
105,3,0,0,0,0,0,0,0,0,0,29,13,0,0,0,0
106,0,0,19,0,0,0,0,15,0,0,0,0,7,0,0,0
107,0,0,24,0,27,0,0,0,0,0,0,0,0,0,28,0
108,0,0,8,0,0,0,0,0,23,0,0,0,0,0,20,0
109,0,26,0,0,16,0,0,0,0,0,0,0,0,0,4,0
110,0,0,12,0,0,0,19,0,0,0,0,0,0,0,0,33
111,0,0,17,0,23,0,0,0,0,0,0,0,14,0,0,0
112,0,18,0,0,0,0,31,0,0,0,0,0,0,0,0,11
113,0,4,0,0,0,0,0,5,0,0,0,29,0,0,0,0
114,0,10,0,0,0,0,0,0,0,0,2,1,0,0,0,0
115,0,0,27,0,0,0,0,0,0,24,0,20,0,0,0,0
116,0,13,0,0,0,0,22,0,0,0,0,0,30,0,0,0
117,7,0,0,0,16,0,0,0,0,0,0,0,32,0,0,0
118,15,0,0,0,21,0,0,0,0,0,0,0,0,28,0,0
119,0,0,8,0,0,0,0,3,0,0,0,9,0,0,0,0
120,6,0,0,0,0,0,0,0,25,0,0,0,0,0,26,0
121,0,14,0,6,0,0,0,0,0,0,0,0,0,0,0,24
122,0,10,0,11,0,0,0,0,0,0,0,26,0,0,0,0
123,0,12,0,0,5,0,0,0,0,0,0,0,0,0,18,0
124,0,0,25,0,0,0,0,0,0,0,4,0,21,0,0,0
125,0,8,0,0,0,27,0,0,0,0,0,0,7,0,0,0
126,0,0,20,22,0,0,0,0,0,0,0,0,0,0,0,23
127,16,0,0,0,0,0,0,33,0,0,0,0,19,0,0,0
128,17,0,0,0,0,0,30,0,0,0,0,3,0,0,0,0
129,1,0,0,0,0,0,31,0,0,0,0,0,0,0,0,9
130,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,13
131,0,0,29,0,32,0,0,0,0,0,0,0,28,0,0,0
132,0,0,33,0,0,0,0,1,0,0,0,17,0,0,0,0
133,0,0,32,10,0,0,0,0,0,0,0,0,13,0,0,0
134,0,0,30,0,0,0,0,0,0,21,0,0,11,0,0,0
135,20,0,0,0,0,0,0,0,0,0,24,0,19,0,0,0
136,0,0,5,0,0,0,2,0,0,0,0,0,4,0,0,0
137,0,31,0,0,0,0,0,0,0,3,0,12,0,0,0,0
138,15,0,0,0,0,0,0,0,0,0,27,0,0,6,0,0
139,0,28,0,0,0,0,0,16,0,0,0,0,0,0,0,14
140,0,0,25,0,0,18,0,0,0,0,0,0,29,0,0,0
141,26,0,0,0,0,0,0,0,0,0,9,0,0,0,7,0
142,0,23,0,0,0,0,0,0,0,8,0,0,22,0,0,0
143,21,0,0,0,28,0,0,0,0,0,0,0,0,0,0,10
144,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9
145,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,27
146,20,0,0,0,0,0,0,0,23,0,0,0,0,0,22,0
147,7,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0
148,1,0,0,0,0,0,0,0,0,0,32,13,0,0,0,0
149,12,0,0,0,0,24,0,0,0,0,0,0,31,0,0,0
150,6,0,0,0,0,0,0,0,0,30,0,0,0,0,0,15
151,16,0,0,0,0,0,25,0,0,0,0,19,0,0,0,0
152,18,0,0,0,0,0,0,0,17,0,0,26,0,0,0,0
153,0,0,14,0,0,0,0,0,29,0,0,0,0,33,0,0
154,21,0,0,0,0,0,0,7,0,0,0,0,0,0,13,0
155,24,0,0,6,0,0,0,0,0,0,0,0,0,0,32,0
156,27,0,0,0,0,0,17,0,0,0,0,0,0,0,14,0
157,0,2,0,0,0,0,0,12,0,0,0,0,0,20,0,0
158,0,30,0,0,0,0,0,0,0,0,25,33,0,0,0,0
159,23,0,0,0,0,0,0,0,0,8,0,31,0,0,0,0
160,16,0,0,26,0,0,0,0,0,0,0,0,0,0,4,0
161,0,0,29,0,0,0,0,0,1,0,0,0,0,0,0,18
162,0,11,0,0,0,0,0,0,0,28,0,3,0,0,0,0
163,0,5,0,0,0,0,19,0,0,0,0,0,0,0,9,0
164,0,0,22,15,0,0,0,0,0,0,0,0,0,10,0,0
165,29,0,0,0,13,0,0,0,0,0,0,25,0,0,0,0
166,0,12,0,0,0,0,0,0,0,28,0,0,0,20,0,0
167,30,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0
168,31,0,0,0,0,0,0,16,0,0,0,0,0,21,0,0
169,0,7,0,0,0,0,0,24,0,0,0,0,0,0,0,26
170,17,0,0,0,9,0,0,0,0,0,0,0,0,0,33,0
171,0,0,18,0,0,0,0,11,0,0,0,32,0,0,0,0
172,0,0,3,2,0,0,0,0,0,0,0,0,27,0,0,0
173,0,23,0,0,0,0,0,0,0,0,4,0,0,0,10,0
174,14,0,0,0,0,0,0,0,8,0,0,0,0,0,5,0
175,0,19,0,0,0,0,0,0,0,0,15,0,0,0,0,22
176,9,0,0,0,0,0,0,0,0,11,0,0,32,0,0,0
177,14,0,0,0,0,0,0,0,8,0,0,0,10,0,0,0
178,0,18,0,0,0,0,0,0,0,0,13,16,0,0,0,0
179,0,0,31,0,0,33,0,0,0,0,0,0,0,19,0,0
180,0,7,0,1,0,0,0,0,0,0,0,0,22,0,0,0
181,0,0,5,0,0,0,0,0,26,0,0,0,0,0,17,0
182,0,6,0,0,21,0,0,0,0,0,0,28,0,0,0,0
183,0,0,29,0,23,0,0,0,0,0,0,0,0,0,0,3
184,0,2,0,0,0,0,24,0,0,0,0,0,0,20,0,0
185,0,0,4,0,15,0,0,0,0,0,0,0,0,12,0,0
186,30,0,0,0,0,0,0,0,0,0,27,0,25,0,0,0
187,10,0,0,0,0,0,0,13,0,0,0,22,0,0,0,0
188,7,0,0,0,0,0,11,0,0,0,0,0,0,0,12,0
189,25,0,0,0,0,0,18,0,0,0,0,0,0,9,0,0
190,5,0,0,31,0,0,0,0,0,0,0,0,0,0,0,1
191,0,0,24,0,0,0,0,32,0,0,0,26,0,0,0,0
192,0,0,33,0,0,2,0,0,0,0,0,0,0,0,0,8
193,0,0,29,16,0,0,0,0,0,0,0,0,0,0,0,6
194,0,20,0,0,0,0,0,0,28,0,0,0,0,0,3,0
195,0,14,0,0,0,0,0,0,0,21,0,0,0,0,23,0
196,30,0,0,0,0,0,0,0,0,0,19,0,17,0,0,0
197,0,15,0,0,4,0,0,0,0,0,0,0,0,0,27,0
198,22,0,0,13,0,0,0,0,0,0,0,0,0,6,0,0
199,0,0,18,0,0,0,16,0,0,0,0,0,0,0,2,0
200,0,31,0,0,0,0,0,10,0,0,0,0,0,11,0,0
201,0,0,30,0,0,0,29,0,0,0,0,0,0,0,0,25
202,0,0,19,0,0,0,28,0,0,0,0,15,0,0,0,0
203,0,0,1,0,0,12,0,0,0,0,0,0,0,0,5,0
204,21,0,0,0,32,0,0,0,0,0,0,0,0,0,3,0
205,0,0,7,0,0,20,0,0,0,0,0,27,0,0,0,0
206,26,0,0,0,0,0,0,0,0,14,0,33,0,0,0,0
207,0,23,0,0,0,0,0,24,0,0,0,0,0,0,9,0
208,0,17,0,0,4,0,0,0,0,0,0,0,0,0,0,8
209,0,25,0,0,0,29,0,0,0,0,0,26,0,0,0,0
210,15,0,0,28,0,0,0,0,0,0,0,0,0,8,0,0
211,2,0,0,0,0,0,12,0,0,0,0,27,0,0,0,0
212,0,7,0,0,0,0,33,0,0,0,0,0,5,0,0,0
213,0,3,0,0,0,1,0,0,0,0,0,0,31,0,0,0
214,0,24,0,0,0,0,0,13,0,0,0,0,22,0,0,0
215,21,0,0,0,0,0,0,0,0,30,0,0,0,0,0,19
216,4,0,0,0,0,0,0,0,0,0,16,0,0,0,0,20
217,0,0,6,0,9,0,0,0,0,0,0,0,0,11,0,0
218,0,32,0,0,0,0,0,0,0,0,10,0,0,0,0,23
219,0,0,18,0,17,0,0,0,0,0,0,14,0,0,0,0
220,0,8,0,0,0,0,0,0,12,0,0,0,22,0,0,0
221,0,0,25,0,19,0,0,0,0,0,0,0,0,0,0,29
222,0,0,6,0,0,0,0,2,0,0,0,0,0,13,0,0
223,28,0,0,0,0,0,0,17,0,0,0,0,0,0,0,21
224,33,0,0,0,0,0,3,0,0,0,0,0,0,26,0,0
225,0,9,0,0,0,0,0,0,0,32,0,0,0,11,0,0
226,0,30,0,0,5,0,0,0,0,0,0,0,31,0,0,0
227,0,4,0,0,0,0,0,0,0,0,14,23,0,0,0,0
228,0,0,27,0,0,10,0,0,0,0,0,0,20,0,0,0
229,0,16,0,0,0,0,0,0,0,0,7,0,0,0,0,24
230,0,0,1,0,18,0,0,0,0,0,0,0,0,15,0,0
231,13,0,0,0,25,0,0,0,0,0,0,0,0,0,9,0
232,0,0,1,0,24,0,0,0,0,0,0,22,0,0,0,0
233,0,0,2,0,0,0,0,0,0,6,0,5,0,0,0,0
234,0,0,29,0,0,0,0,17,0,0,0,0,28,0,0,0
235,16,0,0,0,0,0,0,0,0,21,0,3,0,0,0,0
236,12,0,0,0,0,0,0,30,0,0,0,0,27,0,0,0
237,7,0,0,0,0,0,0,0,0,0,19,0,0,0,0,31
238,32,0,0,0,0,0,0,0,0,0,23,18,0,0,0,0
239,26,0,0,0,0,0,0,0,8,0,0,0,10,0,0,0
240,0,0,11,0,0,0,20,0,0,0,0,0,0,0,0,15
241,0,0,14,4,0,0,0,0,0,0,0,0,33,0,0,0
242,0,20,0,0,27,0,0,0,0,0,0,0,0,0,16,0
243,0,25,0,0,30,0,0,0,0,0,0,11,0,0,0,0
244,22,0,0,0,0,12,0,0,0,0,0,0,0,0,18,0
245,0,24,0,0,0,23,0,0,0,0,0,0,2,0,0,0
246,5,0,0,0,0,0,0,15,0,0,0,0,0,13,0,0
247,0,0,14,0,0,0,0,33,0,0,0,0,0,6,0,0
248,0,19,0,0,0,0,0,0,32,0,0,0,0,7,0,0
249,0,0,3,0,0,0,0,0,0,17,0,9,0,0,0,0
250,28,0,0,0,0,0,10,0,0,0,0,0,0,0,29,0
251,4,0,0,0,0,0,0,0,0,26,0,0,0,31,0,0
252,0,0,8,0,0,0,0,21,0,0,0,0,0,0,0,1
253,4,0,0,0,22,0,0,0,0,0,0,0,0,0,12,0
254,6,0,0,0,0,0,23,0,0,0,0,0,0,0,13,0
255,0,0,33,0,0,0,18,0,0,0,0,0,0,8,0,0
256,0,0,7,0,32,0,0,0,0,0,0,0,25,0,0,0
257,0,28,0,0,0,0,0,0,0,0,15,0,9,0,0,0
258,11,0,0,0,0,29,0,0,0,0,0,31,0,0,0,0
259,20,0,0,0,0,0,26,0,0,0,0,0,0,17,0,0
260,16,0,0,0,0,0,0,21,0,0,0,0,0,24,0,0
261,0,19,0,0,0,0,1,0,0,0,0,0,5,0,0,0
262,0,0,2,0,0,0,0,0,0,0,30,0,27,0,0,0
263,0,10,0,0,0,3,0,0,0,0,0,0,0,0,14,0
264,24,0,0,0,0,0,0,0,0,0,14,0,12,0,0,0
265,0,31,0,0,0,4,0,0,0,0,0,0,0,16,0,0
266,27,0,0,0,0,0,0,0,0,25,0,0,0,0,21,0
267,0,32,0,0,0,0,0,0,33,0,0,0,0,1,0,0
268,9,0,0,0,0,19,0,0,0,0,0,28,0,0,0,0
269,0,18,0,26,0,0,0,0,0,0,0,0,20,0,0,0
270,0,23,0,8,0,0,0,0,0,0,0,0,22,0,0,0
271,17,0,0,0,0,0,0,30,0,0,0,0,0,29,0,0
272,0,6,0,0,7,0,0,0,0,0,0,13,0,0,0,0
273,0,0,11,3,0,0,0,0,0,0,0,0,2,0,0,0
274,15,0,0,0,0,0,0,5,0,0,0,0,0,0,10,0
275,3,0,0,0,0,0,0,0,10,0,0,26,0,0,0,0
276,0,0,24,0,14,0,0,0,0,0,0,0,0,0,5,0
277,0,0,1,0,0,0,0,0,15,0,0,13,0,0,0,0
278,20,0,0,0,0,0,0,0,0,31,0,27,0,0,0,0
279,0,33,0,0,0,0,0,0,0,32,0,0,0,28,0,0
280,29,0,0,0,0,22,0,0,0,0,0,25,0,0,0,0
281,18,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0
282,0,0,23,0,12,0,0,0,0,0,0,0,0,0,30,0
283,21,0,0,0,0,0,0,7,0,0,0,0,0,8,0,0
284,0,0,19,0,0,2,0,0,0,0,0,0,16,0,0,0
285,0,9,0,17,0,0,0,0,0,0,0,11,0,0,0,0
286,0,13,0,0,0,0,0,0,28,0,0,0,0,24,0,0
287,31,0,0,0,0,0,3,0,0,0,0,0,0,27,0,0
288,0,14,0,0,0,0,0,0,0,0,23,0,0,0,4,0
289,0,29,0,0,0,0,0,9,0,0,0,0,10,0,0,0
290,33,0,0,0,0,17,0,0,0,0,0,0,7,0,0,0
291,0,0,16,0,0,15,0,0,0,0,0,5,0,0,0,0
292,0,0,21,0,0,0,0,0,0,0,32,8,0,0,0,0
293,0,12,0,0,0,0,0,1,0,0,0,0,0,11,0,0
294,0,26,0,0,0,0,0,0,0,2,0,30,0,0,0,0
295,0,6,0,0,22,0,0,0,0,0,0,20,0,0,0,0
296,0,25,0,0,18,0,0,0,0,0,0,19,0,0,0,0
297,6,0,0,0,0,0,0,0,0,24,0,5,0,0,0,0
298,0,0,29,0,0,21,0,0,0,0,0,0,0,0,10,0
299,0,0,2,0,0,0,16,0,0,0,0,20,0,0,0,0
300,0,0,4,0,0,0,0,0,0,31,0,0,12,0,0,0
301,19,0,0,23,0,0,0,0,0,0,0,0,0,1,0,0
302,0,0,28,0,0,22,0,0,0,0,0,0,0,0,0,26
303,32,0,0,0,0,0,0,17,0,0,0,7,0,0,0,0
304,3,0,0,0,0,0,0,0,0,0,15,18,0,0,0,0
305,0,0,33,0,25,0,0,0,0,0,0,0,0,11,0,0
306,8,0,0,0,14,0,0,0,0,0,0,0,0,0,9,0
307,30,0,0,0,0,27,0,0,0,0,0,13,0,0,0,0
308,8,0,0,0,0,0,24,0,0,0,0,0,0,0,0,32
309,22,0,0,0,0,0,7,0,0,0,0,0,0,10,0,0
310,0,0,29,0,0,0,0,21,0,0,0,0,0,0,15,0
311,0,18,0,0,0,0,0,33,0,0,0,0,0,17,0,0
312,0,0,16,0,0,2,0,0,0,0,0,27,0,0,0,0
313,1,0,0,5,0,0,0,0,0,0,0,0,0,20,0,0
314,6,0,0,0,0,9,0,0,0,0,0,12,0,0,0,0
315,0,13,0,0,0,4,0,0,0,0,0,0,0,0,0,3
316,30,0,0,0,0,0,0,0,0,23,0,0,11,0,0,0
317,0,31,0,0,0,0,0,0,0,19,0,25,0,0,0,0
318,0,0,26,0,0,0,0,0,14,0,0,0,0,0,28,0
319,0,26,0,0,0,0,0,0,0,0,3,0,0,30,0,0
320,0,32,0,0,0,0,0,0,0,0,22,15,0,0,0,0
321,0,20,0,0,0,0,1,0,0,0,0,0,0,5,0,0
322,24,0,0,6,0,0,0,0,0,0,0,0,33,0,0,0
323,0,31,0,21,0,0,0,0,0,0,0,0,0,0,8,0
324,2,0,0,0,0,0,0,0,0,11,0,0,0,0,14,0
325,0,29,0,0,0,0,0,0,0,0,28,0,0,4,0,0
326,0,19,0,0,0,0,13,0,0,0,0,0,9,0,0,0
327,0,0,27,0,16,0,0,0,0,0,0,0,0,0,25,0
328,17,0,0,0,0,0,0,18,0,0,0,0,23,0,0,0
329,0,0,12,0,0,7,0,0,0,0,0,0,10,0,0,0
330,0,0,13,0,0,0,0,0,0,0,8,26,0,0,0,0
331,0,0,14,0,0,0,24,0,0,0,0,12,0,0,0,0
332,1,0,0,0,0,0,0,22,0,0,0,0,0,0,31,0
333,0,0,25,0,0,0,17,0,0,0,0,0,0,0,0,18
334,0,9,0,0,0,0,0,0,20,0,0,0,0,0,32,0
335,5,0,0,0,0,0,0,0,0,0,23,0,0,0,0,4
336,29,0,0,0,0,0,0,0,2,0,0,0,0,19,0,0
337,0,0,7,0,0,0,0,0,0,0,21,28,0,0,0,0
338,0,0,10,0,0,3,0,0,0,0,0,0,30,0,0,0
339,0,11,0,0,0,0,0,0,0,0,33,27,0,0,0,0
340,0,0,15,0,0,0,0,0,6,0,0,0,0,16,0,0
341,28,0,0,0,0,0,0,0,0,0,7,0,0,27,0,0
342,0,0,8,0,0,0,0,0,22,0,0,0,0,0,0,31
343,15,0,0,0,0,0,0,0,0,18,0,14,0,0,0,0
344,0,9,0,0,0,0,0,0,11,0,0,1,0,0,0,0
345,16,0,0,0,0,0,0,0,21,0,0,0,2,0,0,0
346,0,0,23,0,0,0,4,0,0,0,0,0,0,0,0,12
347,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,5
348,0,0,17,0,10,0,0,0,0,0,0,0,0,26,0,0
349,0,19,0,0,0,0,0,0,6,0,0,0,0,0,20,0
350,29,0,0,25,0,0,0,0,0,0,0,0,0,24,0,0
351,0,0,30,0,0,0,0,33,0,0,0,0,32,0,0,0
352,22,0,0,0,0,0,0,0,0,0,30,0,2,0,0,0
353,0,0,26,0,0,0,14,0,0,0,0,27,0,0,0,0
354,10,0,0,0,0,0,0,0,0,0,7,0,0,0,21,0
355,0,5,0,4,0,0,0,0,0,0,0,0,3,0,0,0
356,11,0,0,0,0,29,0,0,0,0,0,0,0,0,0,24
357,12,0,0,0,0,0,0,0,0,31,0,0,0,15,0,0
358,0,0,20,9,0,0,0,0,0,0,0,0,0,0,25,0
359,0,18,0,0,0,19,0,0,0,0,0,0,0,0,0,8
360,32,0,0,0,0,0,16,0,0,0,0,0,0,13,0,0
361,33,0,0,0,6,0,0,0,0,0,0,0,0,0,23,0
362,0,17,0,28,0,0,0,0,0,0,0,1,0,0,0,0
363,31,0,0,0,0,0,0,17,0,0,0,0,0,0,15,0
364,0,6,0,0,0,20,0,0,0,0,0,28,0,0,0,0
365,30,0,0,0,0,0,0,22,0,0,0,0,0,0,13,0
366,25,0,0,0,0,0,0,0,0,0,4,0,0,0,14,0
367,0,21,0,0,0,0,12,0,0,0,0,0,0,33,0,0
368,0,26,0,0,23,0,0,0,0,0,0,19,0,0,0,0
369,1,0,0,0,0,0,0,0,0,16,0,0,0,2,0,0
370,0,27,0,11,0,0,0,0,0,0,0,0,0,0,9,0
371,10,0,0,0,0,0,8,0,0,0,0,5,0,0,0,0
372,0,24,0,18,0,0,0,0,0,0,0,0,0,0,0,3
373,0,0,32,0,0,0,0,0,7,0,0,0,29,0,0,0
374,15,0,0,0,0,0,0,0,20,0,0,0,21,0,0,0
375,0,0,29,0,0,0,0,0,0,0,25,0,0,0,0,14
376,0,0,31,0,0,0,0,0,30,0,0,0,12,0,0,0
377,0,16,0,0,0,3,0,0,0,0,0,0,0,26,0,0
378,33,0,0,0,0,0,0,0,7,0,0,0,28,0,0,0
379,0,0,32,0,0,0,0,0,0,19,0,0,0,0,0,23
380,13,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0
381,0,0,27,0,0,0,0,0,0,2,0,0,0,0,24,0
382,0,10,0,0,0,22,0,0,0,0,0,0,0,0,17,0
383,0,9,0,0,0,0,0,0,5,0,0,8,0,0,0,0
384,0,4,0,0,0,0,0,18,0,0,0,0,0,0,0,11
385,0,0,32,0,14,0,0,0,0,0,0,16,0,0,0,0
386,0,0,1,0,0,0,0,24,0,0,0,0,31,0,0,0
387,0,0,7,0,0,0,0,0,6,0,0,20,0,0,0,0
388,0,0,26,0,0,0,0,2,0,0,0,0,0,0,27,0
389,0,9,0,0,0,0,0,0,0,0,10,0,0,0,28,0
390,0,0,30,0,0,0,0,0,0,4,0,0,0,0,0,19
391,29,0,0,0,0,0,0,0,0,23,0,0,0,15,0,0
392,0,12,0,0,0,0,0,0,0,0,8,0,13,0,0,0
393,33,0,0,0,0,17,0,0,0,0,0,0,0,0,22,0
394,21,0,0,0,0,0,18,0,0,0,0,25,0,0,0,0
395,0,3,0,0,0,0,0,0,0,0,11,5,0,0,0,0
396,13,0,0,0,0,27,0,0,0,0,0,10,0,0,0,0
397,4,0,0,0,0,0,0,0,25,0,0,0,0,29,0,0
398,0,30,0,0,0,0,0,0,26,0,0,0,0,0,0,22
399,0,32,0,0,0,0,1,0,0,0,0,19,0,0,0,0
400,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,14
401,0,9,0,0,0,31,0,0,0,0,0,0,18,0,0,0
402,11,0,0,0,0,0,0,16,0,0,0,0,0,0,0,15
403,33,0,0,0,0,0,0,0,0,7,0,0,0,12,0,0
404,5,0,0,0,0,17,0,0,0,0,0,0,0,0,2,0
405,21,0,0,0,0,0,0,0,0,0,23,0,20,0,0,0
406,0,6,0,0,0,0,0,0,28,0,0,0,0,0,0,24
407,0,0,6,0,0,0,0,0,0,0,28,0,2,0,0,0
408,0,9,0,0,0,0,0,27,0,0,0,0,0,0,25,0
