,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
29,0,0,13,0,0,0,0,0,0,15,0,10,0,0,0,0
30,32,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0
31,25,0,0,0,0,23,0,0,0,0,0,0,33,0,0,0
32,9,0,0,0,0,0,0,16,0,0,0,0,0,4,0,0
33,15,0,0,0,0,0,27,0,0,0,0,22,0,0,0,0
34,0,5,0,0,0,3,0,0,0,0,0,0,14,0,0,0
35,0,4,0,0,0,0,0,0,0,0,26,29,0,0,0,0
36,0,19,0,0,0,0,0,31,0,0,0,0,33,0,0,0
37,0,0,12,0,0,0,0,0,0,0,23,17,0,0,0,0
38,13,0,0,0,0,32,0,0,0,0,0,0,0,0,0,16
39,0,30,0,0,0,0,0,0,0,9,0,0,10,0,0,0
40,7,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0
41,0,0,20,0,8,0,0,0,0,0,0,21,0,0,0,0
42,11,0,0,0,0,0,0,0,6,0,0,0,0,0,0,24
43,0,25,0,0,0,0,0,28,0,0,0,0,18,0,0,0
44,0,28,0,0,0,0,0,12,0,0,0,33,0,0,0,0
45,20,0,0,0,0,0,0,0,0,5,0,0,0,19,0,0
46,0,26,0,6,0,0,0,0,0,0,0,0,0,0,24,0
47,0,11,0,0,0,0,0,2,0,0,0,0,0,0,0,7
48,31,0,0,0,0,0,18,0,0,0,0,0,0,1,0,0
49,0,13,0,0,0,0,0,0,0,9,0,16,0,0,0,0
50,0,0,29,0,0,3,0,0,0,0,0,0,30,0,0,0
51,32,0,0,0,0,0,0,0,0,14,0,0,0,0,0,27
52,0,0,22,0,0,0,0,0,17,0,0,4,0,0,0,0
53,0,0,8,0,0,0,0,0,0,15,0,25,0,0,0,0
54,0,0,21,23,0,0,0,0,0,0,0,0,0,0,0,10
55,2,0,0,0,0,0,0,0,15,0,0,0,0,0,16,0
56,3,0,0,0,0,0,0,0,0,0,32,0,0,29,0,0
57,0,0,6,0,0,0,22,0,0,0,0,0,0,0,5,0
58,0,0,30,0,0,0,0,0,25,0,0,23,0,0,0,0
59,0,0,10,21,0,0,0,0,0,0,0,12,0,0,0,0
60,31,0,0,0,0,0,0,0,0,0,24,0,0,11,0,0
61,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,19
62,0,20,0,0,0,9,0,0,0,0,0,0,0,0,0,4
63,18,0,0,0,0,0,0,0,8,0,0,0,26,0,0,0
64,0,0,28,0,0,0,17,0,0,0,0,0,7,0,0,0
65,14,0,0,0,0,0,0,0,0,27,0,0,0,0,33,0
66,13,0,0,0,0,0,0,0,12,0,0,0,27,0,0,0
67,0,0,1,0,0,0,0,5,0,0,0,0,0,32,0,0
68,0,26,0,0,0,0,28,0,0,0,0,0,0,16,0,0
69,0,6,0,0,0,0,0,33,0,0,0,31,0,0,0,0
70,0,19,0,0,0,0,0,0,0,21,0,0,25,0,0,0
71,0,0,22,0,0,30,0,0,0,0,0,0,0,4,0,0
72,29,0,0,0,0,0,0,0,0,0,10,24,0,0,0,0
73,18,0,0,0,0,0,7,0,0,0,0,0,0,0,0,11
74,20,0,0,0,0,0,0,0,14,0,0,0,0,0,0,23
75,0,0,9,0,0,15,0,0,0,0,0,0,0,0,17,0
76,2,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0
77,1,0,0,0,0,0,10,0,0,0,0,0,0,0,23,0
78,0,24,0,0,0,13,0,0,0,0,0,0,0,9,0,0
79,0,0,27,0,0,16,0,0,0,0,0,0,0,12,0,0
80,0,0,4,0,5,0,0,0,0,0,0,0,0,0,11,0
81,0,0,2,0,0,0,0,0,0,7,0,0,32,0,0,0
82,0,18,0,0,0,0,0,0,0,0,21,6,0,0,0,0
83,0,0,8,0,0,0,0,0,0,0,25,0,0,29,0,0
84,0,14,0,22,0,0,0,0,0,0,0,0,0,0,26,0
85,0,33,0,0,0,30,0,0,0,0,0,0,0,31,0,0
86,0,28,0,0,3,0,0,0,0,0,0,0,0,15,0,0
87,17,0,0,0,0,20,0,0,0,0,0,0,0,0,19,0
88,0,0,32,0,0,0,0,9,0,0,0,4,0,0,0,0
89,0,0,31,0,0,0,0,0,23,0,0,14,0,0,0,0
90,11,0,0,0,0,2,0,0,0,0,0,0,0,0,0,20
91,0,0,1,0,29,0,0,0,0,0,0,0,0,0,0,12
92,0,26,0,0,0,0,25,0,0,0,0,0,18,0,0,0
93,19,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0
94,0,0,30,0,0,0,0,0,0,0,5,6,0,0,0,0
95,0,10,0,33,0,0,0,0,0,0,0,0,0,0,21,0
96,24,0,0,0,0,27,0,0,0,0,0,0,0,0,15,0
97,13,0,0,0,16,0,0,0,0,0,0,0,0,7,0,0
98,0,0,28,0,0,0,0,17,0,0,0,0,0,22,0,0
99,5,0,0,0,0,0,26,0,0,0,0,16,0,0,0,0
100,0,1,0,0,0,0,0,12,0,0,0,0,28,0,0,0
101,29,0,0,0,0,0,0,0,8,0,0,0,0,0,27,0
102,0,32,0,0,0,0,0,0,0,3,0,0,0,0,18,0
103,0,0,15,0,0,0,0,31,0,0,0,0,0,14,0,0
104,0,0,17,6,0,0,0,0,0,0,0,11,0,0,0,0
105,25,0,0,4,0,0,0,0,0,0,0,0,23,0,0,0
106,2,0,0,0,0,7,0,0,0,0,0,0,10,0,0,0
107,24,0,0,0,0,0,30,0,0,0,0,0,0,0,0,33
108,13,0,0,0,0,0,0,0,21,0,0,0,0,0,0,20
109,0,9,0,0,0,0,22,0,0,0,0,0,19,0,0,0
110,0,0,18,0,0,0,17,0,0,0,0,0,27,0,0,0
111,0,9,0,0,0,0,32,0,0,0,0,0,0,10,0,0
112,0,15,0,0,0,0,0,16,0,0,0,0,3,0,0,0
113,0,14,0,21,0,0,0,0,0,0,0,26,0,0,0,0
114,31,0,0,0,0,0,0,0,7,0,0,0,0,0,28,0
115,0,0,11,0,0,0,0,0,22,0,0,0,29,0,0,0
116,0,0,12,0,0,0,0,0,5,0,0,0,0,0,4,0
117,0,0,8,0,0,0,0,0,0,0,1,0,0,2,0,0
118,0,25,0,23,0,0,0,0,0,0,0,13,0,0,0,0
119,0,0,19,24,0,0,0,0,0,0,0,0,6,0,0,0
120,0,30,0,0,20,0,0,0,0,0,0,33,0,0,0,0
121,0,0,22,0,0,0,0,30,0,0,0,0,0,0,6,0
122,0,0,26,0,0,0,0,0,0,0,16,19,0,0,0,0
123,32,0,0,0,0,0,0,0,0,0,2,0,0,0,0,14
124,0,0,4,0,0,0,27,0,0,0,0,0,0,0,1,0
125,13,0,0,0,0,0,0,0,0,0,9,0,0,0,21,0
126,11,0,0,0,0,3,0,0,0,0,0,0,0,0,15,0
127,33,0,0,18,0,0,0,0,0,0,0,0,0,25,0,0
128,0,17,0,0,0,0,0,0,0,31,0,0,0,0,8,0
129,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,10
130,29,0,0,20,0,0,0,0,0,0,0,0,0,24,0,0
131,0,7,0,0,0,0,0,0,0,23,0,0,28,0,0,0
132,0,0,1,0,0,0,0,0,0,0,33,0,0,24,0,0
133,0,23,0,0,0,0,0,0,0,0,27,0,0,15,0,0
134,0,0,18,0,0,0,0,0,0,25,0,0,0,0,0,29
135,0,0,3,19,0,0,0,0,0,0,0,0,6,0,0,0
136,0,0,4,0,0,0,0,28,0,0,0,0,10,0,0,0
137,0,0,5,0,0,0,0,0,22,0,0,0,0,0,11,0
138,12,0,0,0,0,20,0,0,0,0,0,0,30,0,0,0
139,0,0,7,0,0,0,0,0,0,0,21,0,9,0,0,0
140,17,0,0,32,0,0,0,0,0,0,0,0,2,0,0,0
141,8,0,0,16,0,0,0,0,0,0,0,0,0,14,0,0
142,26,0,0,0,0,0,0,31,0,0,0,0,0,0,13,0
143,0,0,29,0,0,0,0,0,9,0,0,0,0,0,23,0
144,0,0,22,0,0,0,0,0,0,5,0,0,0,0,8,0
145,0,14,0,0,0,0,0,28,0,0,0,24,0,0,0,0
146,0,0,2,0,0,16,0,0,0,0,0,0,0,0,15,0
147,0,19,0,0,0,0,0,0,0,0,26,25,0,0,0,0
148,0,0,12,0,0,0,0,7,0,0,0,0,0,0,0,3
149,0,18,0,0,0,0,0,0,0,21,0,0,0,32,0,0
150,0,31,0,0,0,0,0,0,0,0,10,0,0,0,0,13
151,0,0,1,0,33,0,0,0,0,0,0,0,0,0,4,0
152,6,0,0,0,0,0,0,0,17,0,0,0,0,11,0,0
153,0,20,0,0,0,0,0,27,0,0,0,0,0,0,30,0
154,0,5,0,0,0,0,0,33,0,0,0,0,0,0,0,30
155,0,23,0,0,0,24,0,0,0,0,0,0,18,0,0,0
156,16,0,0,0,0,0,0,20,0,0,0,0,29,0,0,0
157,28,0,0,0,15,0,0,0,0,0,0,0,0,0,21,0
158,0,1,0,32,0,0,0,0,0,0,0,8,0,0,0,0
159,0,11,0,26,0,0,0,0,0,0,0,0,0,17,0,0
160,0,0,4,0,3,0,0,0,0,0,0,0,6,0,0,0
161,0,0,19,0,0,0,0,0,0,31,0,2,0,0,0,0
162,0,0,9,0,0,0,0,0,0,0,14,0,0,0,0,27
163,0,13,0,0,0,0,0,0,0,12,0,10,0,0,0,0
164,0,7,0,0,22,0,0,0,0,0,0,0,0,0,25,0
165,0,0,33,0,0,0,21,0,0,0,0,0,2,0,0,0
166,0,11,0,26,0,0,0,0,0,0,0,0,17,0,0,0
167,0,10,0,0,0,0,13,0,0,0,0,15,0,0,0,0
168,0,24,0,0,0,0,0,0,14,0,0,0,0,0,0,3
169,19,0,0,0,0,0,0,0,20,0,0,0,0,0,0,23
170,0,29,0,12,0,0,0,0,0,0,0,0,0,0,4,0
171,0,0,5,0,0,0,0,0,0,31,0,8,0,0,0,0
172,0,1,0,0,0,0,0,0,0,0,28,16,0,0,0,0
173,0,0,32,0,0,0,0,0,0,0,7,0,0,0,6,0
174,9,0,0,0,0,0,0,0,22,0,0,0,0,18,0,0
175,27,0,0,0,0,0,0,30,0,0,0,0,0,0,25,0
176,0,15,0,0,0,25,0,0,0,0,0,0,23,0,0,0
177,0,0,9,0,0,0,0,0,0,18,0,0,16,0,0,0
178,0,3,0,24,0,0,0,0,0,0,0,0,5,0,0,0
179,6,0,0,0,4,0,0,0,0,0,0,0,21,0,0,0
180,0,0,30,0,0,22,0,0,0,0,0,0,14,0,0,0
181,0,17,0,0,0,0,0,27,0,0,0,1,0,0,0,0
182,0,20,0,0,0,0,0,0,0,0,7,0,0,31,0,0
183,0,33,0,0,0,0,0,0,0,0,28,19,0,0,0,0
184,29,0,0,0,0,0,0,11,0,0,0,0,0,8,0,0
185,0,12,0,0,0,0,0,2,0,0,0,0,0,32,0,0
186,26,0,0,0,13,0,0,0,0,0,0,0,0,0,0,10
187,0,0,14,0,26,0,0,0,0,0,0,0,30,0,0,0
188,0,0,32,0,0,0,0,0,5,0,0,0,23,0,0,0
189,0,0,29,7,0,0,0,0,0,0,0,0,19,0,0,0
190,0,0,1,0,0,0,0,0,0,0,8,0,0,12,0,0
191,31,0,0,0,0,0,0,0,16,0,0,15,0,0,0,0
192,0,0,11,0,0,0,27,0,0,0,0,0,0,0,0,22
193,0,13,0,0,0,0,0,24,0,0,0,0,2,0,0,0
194,0,10,0,0,0,20,0,0,0,0,0,0,3,0,0,0
195,25,0,0,0,33,0,0,0,0,0,0,6,0,0,0,0
196,0,0,21,0,0,0,28,0,0,0,0,0,4,0,0,0
197,17,0,0,0,0,9,0,0,0,0,0,0,18,0,0,0
198,0,0,14,0,12,0,0,0,0,0,0,0,0,0,0,2
199,0,29,0,0,0,0,0,0,0,30,0,0,0,24,0,0
200,0,22,0,21,0,0,0,0,0,0,0,0,0,0,0,32
201,0,0,10,0,0,0,20,0,0,0,0,0,0,11,0,0
202,0,0,6,0,27,0,0,0,0,0,0,0,0,0,0,7
203,0,23,0,33,0,0,0,0,0,0,0,0,0,0,0,28
204,0,0,15,17,0,0,0,0,0,0,0,0,5,0,0,0
205,0,19,0,3,0,0,0,0,0,0,0,0,0,18,0,0
206,0,4,0,1,0,0,0,0,0,0,0,0,0,26,0,0
207,0,25,0,13,0,0,0,0,0,0,0,0,0,0,8,0
208,0,9,0,16,0,0,0,0,0,0,0,0,0,31,0,0
209,0,0,10,0,27,0,0,0,0,0,0,0,0,14,0,0
210,0,0,7,0,0,0,0,0,1,0,0,0,0,0,25,0
211,0,0,9,11,0,0,0,0,0,0,0,0,0,2,0,0
212,0,33,0,0,0,0,0,0,0,29,0,13,0,0,0,0
213,0,0,18,0,0,0,0,0,0,17,0,0,0,0,22,0
214,5,0,0,0,0,19,0,0,0,0,0,0,0,0,3,0
215,0,16,0,0,0,8,0,0,0,0,0,0,0,30,0,0
216,0,0,21,0,32,0,0,0,0,0,0,0,0,0,28,0
217,0,26,0,0,0,0,0,0,0,24,0,0,0,12,0,0
218,23,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0
219,0,0,20,0,0,0,0,0,0,0,15,31,0,0,0,0
220,0,0,10,0,23,0,0,0,0,0,0,0,0,0,0,1
221,0,0,21,0,0,0,0,0,30,0,0,16,0,0,0,0
222,33,0,0,0,0,32,0,0,0,0,0,5,0,0,0,0
223,0,13,0,0,0,20,0,0,0,0,0,19,0,0,0,0
224,29,0,0,0,0,0,0,0,0,22,0,3,0,0,0,0
225,31,0,0,0,0,4,0,0,0,0,0,0,0,0,0,28
226,0,25,0,0,0,0,0,0,0,15,0,0,0,0,0,6
227,0,0,8,0,11,0,0,0,0,0,0,0,0,0,0,17
228,0,0,26,0,0,0,0,0,0,7,0,0,0,0,0,2
229,0,0,24,0,0,0,0,0,0,0,18,0,0,14,0,0
230,0,0,9,0,0,27,0,0,0,0,0,0,0,0,0,12
231,10,0,0,0,0,0,0,24,0,0,0,0,0,0,0,31
232,0,28,0,0,17,0,0,0,0,0,0,0,0,0,0,33
233,29,0,0,0,18,0,0,0,0,0,0,15,0,0,0,0
234,0,26,0,32,0,0,0,0,0,0,0,0,0,0,0,27
235,0,0,19,0,0,0,2,0,0,0,0,0,0,0,0,23
236,0,9,0,25,0,0,0,0,0,0,0,0,0,0,0,8
237,0,30,0,0,0,0,0,5,0,0,0,0,1,0,0,0
238,0,3,0,0,0,13,0,0,0,0,0,0,0,6,0,0
239,0,0,4,21,0,0,0,0,0,0,0,12,0,0,0,0
240,0,0,22,0,0,0,0,0,20,0,0,0,0,0,0,7
241,11,0,0,0,0,14,0,0,0,0,0,0,0,0,0,16
242,17,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8
243,0,10,0,0,0,0,32,0,0,0,0,0,0,0,31,0
244,0,23,0,0,0,0,0,0,7,0,0,9,0,0,0,0
245,0,0,3,0,0,0,22,0,0,0,0,0,29,0,0,0
246,28,0,0,0,0,0,16,0,0,0,0,0,18,0,0,0
247,0,0,12,0,0,0,0,0,0,0,11,0,0,0,0,20
248,26,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1
249,0,15,0,0,0,0,5,0,0,0,0,0,0,19,0,0
250,0,14,0,0,0,27,0,0,0,0,0,0,0,0,0,25
251,0,0,24,30,0,0,0,0,0,0,0,0,0,2,0,0
252,0,0,21,0,0,33,0,0,0,0,0,0,0,0,13,0
253,0,14,0,0,0,0,0,0,0,0,30,0,0,33,0,0
254,15,0,0,0,0,0,0,0,0,0,29,0,0,0,3,0
255,0,7,0,0,0,0,26,0,0,0,0,0,8,0,0,0
256,13,0,0,0,0,0,0,1,0,0,0,24,0,0,0,0
257,12,0,0,0,0,22,0,0,0,0,0,0,0,0,27,0
258,20,0,0,0,0,0,0,0,0,0,9,0,16,0,0,0
259,0,32,0,0,0,0,0,0,18,0,0,0,17,0,0,0
260,10,0,0,0,0,0,0,0,0,0,2,0,0,0,31,0
261,0,0,23,0,0,6,0,0,0,0,0,0,0,0,0,25
262,0,0,28,11,0,0,0,0,0,0,0,0,4,0,0,0
263,0,0,21,0,0,0,0,0,19,0,0,0,5,0,0,0
264,20,0,0,0,17,0,0,0,0,0,0,2,0,0,0,0
265,10,0,0,0,0,24,0,0,0,0,0,29,0,0,0,0
266,25,0,0,0,0,0,0,19,0,0,0,0,0,0,14,0
267,0,0,22,0,0,0,0,27,0,0,0,30,0,0,0,0
268,6,0,0,0,0,0,21,0,0,0,0,0,0,0,0,9
269,5,0,0,0,13,0,0,0,0,0,0,0,0,26,0,0
270,4,0,0,0,0,0,0,1,0,0,0,0,0,0,16,0
271,11,0,0,0,0,7,0,0,0,0,0,0,0,0,18,0
272,28,0,0,12,0,0,0,0,0,0,0,0,0,0,3,0
273,8,0,0,31,0,0,0,0,0,0,0,0,32,0,0,0
274,0,23,0,0,0,0,0,33,0,0,0,15,0,0,0,0
275,0,31,0,0,0,0,0,18,0,0,0,0,0,0,0,16
276,0,11,0,0,0,8,0,0,0,0,0,0,1,0,0,0
277,26,0,0,0,0,0,0,0,0,0,23,0,0,0,0,7
278,0,17,0,0,0,0,0,0,0,12,0,0,0,0,0,2
279,20,0,0,0,0,15,0,0,0,0,0,22,0,0,0,0
280,0,0,21,0,0,0,0,0,0,28,0,0,33,0,0,0
281,0,14,0,13,0,0,0,0,0,0,0,0,0,0,0,4
282,25,0,0,9,0,0,0,0,0,0,0,24,0,0,0,0
283,0,10,0,3,0,0,0,0,0,0,0,30,0,0,0,0
284,0,0,19,0,0,0,32,0,0,0,0,0,29,0,0,0
285,0,0,5,0,0,27,0,0,0,0,0,0,0,0,0,6
286,0,0,25,0,0,0,18,0,0,0,0,0,0,5,0,0
287,0,6,0,0,0,0,0,0,0,0,3,13,0,0,0,0
288,0,0,16,7,0,0,0,0,0,0,0,0,0,0,20,0
289,0,30,0,0,0,0,0,0,0,0,11,15,0,0,0,0
290,21,0,0,0,0,0,0,1,0,0,0,0,0,29,0,0
291,27,0,0,0,0,0,0,0,22,0,0,0,0,32,0,0
292,0,8,0,0,0,0,0,0,0,9,0,24,0,0,0,0
293,0,0,28,0,0,0,0,0,0,0,17,0,23,0,0,0
294,26,0,0,0,0,0,0,0,0,0,4,0,0,0,0,14
295,12,0,0,0,0,31,0,0,0,0,0,0,0,0,0,19
296,0,10,0,0,0,2,0,0,0,0,0,0,33,0,0,0
297,0,0,28,0,0,0,0,12,0,0,0,0,0,0,0,16
298,0,11,0,6,0,0,0,0,0,0,0,0,0,0,0,4
299,17,0,0,0,0,0,0,0,0,0,23,0,0,24,0,0
300,0,25,0,0,0,18,0,0,0,0,0,0,0,0,0,22
301,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0
302,31,0,0,0,0,0,0,0,0,0,21,8,0,0,0,0
303,7,0,0,0,0,0,0,0,32,0,0,0,33,0,0,0
304,0,0,13,0,0,27,0,0,0,0,0,0,0,0,10,0
305,0,19,0,0,0,30,0,0,0,0,0,0,0,2,0,0
306,0,29,0,0,0,0,0,0,0,0,5,0,0,14,0,0
307,0,0,20,0,0,0,0,0,0,0,15,0,0,26,0,0
308,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,26
309,0,0,17,0,0,0,0,0,0,0,24,0,0,31,0,0
310,12,0,0,0,0,25,0,0,0,0,0,0,0,0,9,0
311,0,0,4,0,21,0,0,0,0,0,0,0,0,7,0,0
312,23,0,0,0,0,0,0,0,0,0,18,0,0,0,13,0
313,0,0,11,0,0,0,0,0,0,2,0,0,0,0,6,0
314,0,15,0,22,0,0,0,0,0,0,0,0,16,0,0,0
315,0,0,30,0,0,0,29,0,0,0,0,0,1,0,0,0
316,0,28,0,0,33,0,0,0,0,0,0,0,8,0,0,0
317,19,0,0,0,0,0,0,0,0,27,0,0,0,0,32,0
318,0,0,5,0,0,0,0,0,0,10,0,0,0,0,0,20
319,30,0,0,0,26,0,0,0,0,0,0,0,0,0,0,8
320,0,0,19,0,28,0,0,0,0,0,0,0,0,0,0,1
321,9,0,0,0,0,0,7,0,0,0,0,0,0,0,0,15
322,0,0,2,0,0,0,0,0,5,0,0,0,0,0,6,0
323,0,0,31,33,0,0,0,0,0,0,0,0,0,24,0,0
324,0,0,22,0,0,0,0,3,0,0,0,0,0,0,0,29
325,0,0,18,0,0,0,25,0,0,0,0,32,0,0,0,0
326,0,10,0,0,0,0,0,0,0,12,0,0,0,0,0,17
327,0,23,0,0,0,0,0,0,16,0,0,20,0,0,0,0
328,14,0,0,0,0,13,0,0,0,0,0,0,0,0,27,0
329,4,0,0,0,0,11,0,0,0,0,0,21,0,0,0,0
330,0,24,0,0,0,0,3,0,0,0,0,0,0,0,18,0
331,0,6,0,0,0,0,4,0,0,0,0,0,0,0,32,0
332,0,0,21,0,0,0,26,0,0,0,0,33,0,0,0,0
333,0,0,15,0,0,12,0,0,0,0,0,0,27,0,0,0
334,0,0,1,0,0,29,0,0,0,0,0,0,22,0,0,0
335,0,0,5,0,0,0,7,0,0,0,0,0,17,0,0,0
336,30,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0
337,0,0,10,0,0,0,0,0,0,25,0,0,0,0,31,0
338,0,0,11,23,0,0,0,0,0,0,0,0,0,0,0,14
339,0,0,16,0,0,0,0,19,0,0,0,0,0,9,0,0
340,28,0,0,0,0,0,0,0,0,0,8,20,0,0,0,0
341,0,17,0,0,0,0,0,0,0,0,27,0,0,0,1,0
342,19,0,0,0,0,0,0,25,0,0,0,0,0,0,24,0
343,0,0,33,0,0,0,0,0,0,16,0,3,0,0,0,0
344,7,0,0,0,0,0,15,0,0,0,0,8,0,0,0,0
345,0,21,0,0,0,0,12,0,0,0,0,0,0,0,0,4
346,10,0,0,0,18,0,0,0,0,0,0,11,0,0,0,0
347,30,0,0,0,28,0,0,0,0,0,0,9,0,0,0,0
348,0,0,29,0,0,0,0,0,2,0,0,0,0,6,0,0
349,0,13,0,0,0,0,0,0,31,0,0,0,0,0,0,26
350,0,14,0,0,0,0,0,0,0,32,0,0,0,5,0,0
351,22,0,0,0,20,0,0,0,0,0,0,0,23,0,0,0
352,0,0,14,29,0,0,0,0,0,0,0,0,0,3,0,0
353,0,0,13,0,0,0,0,16,0,0,0,0,18,0,0,0
354,0,6,0,0,11,0,0,0,0,0,0,0,0,0,0,32
355,19,0,0,0,0,0,31,0,0,0,0,0,0,22,0,0
356,28,0,0,0,0,0,0,0,0,9,0,25,0,0,0,0
357,33,0,0,0,30,0,0,0,0,0,0,27,0,0,0,0
358,0,0,4,24,0,0,0,0,0,0,0,5,0,0,0,0
359,0,7,0,0,15,0,0,0,0,0,0,0,21,0,0,0
360,0,26,0,1,0,0,0,0,0,0,0,0,0,20,0,0
361,0,0,23,0,0,8,0,0,0,0,0,0,10,0,0,0
362,0,0,12,0,17,0,0,0,0,0,0,0,0,0,2,0
363,0,25,0,0,0,0,0,0,0,6,0,0,24,0,0,0
364,5,0,0,0,0,0,0,0,0,22,0,27,0,0,0,0
365,0,19,0,4,0,0,0,0,0,0,0,0,0,0,20,0
366,30,0,0,7,0,0,0,0,0,0,0,2,0,0,0,0
367,0,0,1,0,0,0,0,0,28,0,0,23,0,0,0,0
368,0,10,0,0,0,8,0,0,0,0,0,0,0,0,33,0
369,13,0,0,0,0,0,32,0,0,0,0,0,0,0,21,0
370,0,15,0,0,0,0,0,0,0,0,3,0,16,0,0,0
371,0,0,9,0,0,0,0,0,18,0,0,12,0,0,0,0
372,0,0,26,0,0,11,0,0,0,0,0,0,0,0,31,0
373,14,0,0,0,0,0,17,0,0,0,0,0,0,29,0,0
374,26,0,0,21,0,0,0,0,0,0,0,0,0,0,20,0
375,22,0,0,0,0,0,0,0,0,24,0,0,13,0,0,0
376,0,0,1,0,0,17,0,0,0,0,0,0,3,0,0,0
377,30,0,0,0,0,0,0,0,0,0,25,0,0,0,9,0
378,4,0,0,0,0,0,0,0,15,0,0,11,0,0,0,0
379,10,0,0,0,0,0,0,0,0,18,0,0,0,0,28,0
380,0,0,7,0,14,0,0,0,0,0,0,6,0,0,0,0
381,0,32,0,0,0,12,0,0,0,0,0,19,0,0,0,0
382,0,2,0,0,0,0,0,0,31,0,0,0,0,5,0,0
383,16,0,0,0,0,0,23,0,0,0,0,0,29,0,0,0
384,0,8,0,0,0,33,0,0,0,0,0,0,0,27,0,0
385,0,0,25,0,4,0,0,0,0,0,0,0,0,10,0,0
386,2,0,0,0,0,0,0,0,0,16,0,0,13,0,0,0
387,0,0,18,0,0,0,0,0,1,0,0,0,0,0,31,0
388,0,0,20,0,0,0,0,15,0,0,0,0,9,0,0,0
389,0,0,28,0,0,0,0,7,0,0,0,0,0,22,0,0
390,0,0,5,0,0,0,0,0,0,8,0,32,0,0,0,0
391,0,29,0,0,0,0,0,0,23,0,0,0,0,0,24,0
392,17,0,0,0,12,0,0,0,0,0,0,6,0,0,0,0
393,19,0,0,0,0,0,0,11,0,0,0,3,0,0,0,0
394,0,0,14,33,0,0,0,0,0,0,0,0,0,0,27,0
395,0,0,21,0,0,0,0,26,0,0,0,0,30,0,0,0
396,0,0,25,15,0,0,0,0,0,0,0,0,0,0,30,0
397,0,0,31,0,0,0,0,11,0,0,0,0,0,5,0,0
398,0,0,19,0,17,0,0,0,0,0,0,0,0,0,32,0
399,0,6,0,4,0,0,0,0,0,0,0,0,9,0,0,0
400,0,8,0,0,0,0,0,0,2,0,0,18,0,0,0,0
401,0,0,21,0,0,0,0,0,20,0,0,0,1,0,0,0
402,0,0,29,0,0,22,0,0,0,0,0,0,28,0,0,0
403,0,0,7,0,0,0,0,0,0,0,24,0,0,10,0,0
404,0,0,3,0,16,0,0,0,0,0,0,0,27,0,0,0
405,0,0,33,0,0,0,0,0,0,13,0,0,0,0,0,23
406,12,0,0,0,0,0,0,0,26,0,0,0,0,0,0,14
407,3,0,0,0,0,0,0,0,0,0,22,14,0,0,0,0
408,21,0,0,0,0,0,0,0,28,0,0,0,0,31,0,0
